identifier,direction,start_index,end_index,price_eur_mw_h,cap_max_mw,block_hours,coverage_hours,committed_mw,capacity_revenue_eur
afrr:2025-02-12:4-8:up,up,4048,4064,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-12:8-12:up,up,4064,4080,16.86,1.0,4.0,4.0,0.9237500000000001,62.297700000000006
afrr:2025-02-12:12-16:up,up,4080,4096,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-12:16-20:up,up,4096,4112,16.86,1.0,4.0,4.0,0.9226833333333334,62.225764000000005
afrr:2025-02-12:20-24:up,up,4112,4128,16.86,1.0,4.0,4.0,0.6544593749999998,44.13674024999999
afrr:2025-02-13:4-8:up,up,4144,4160,16.86,1.0,4.0,4.0,0.86455,58.305252
afrr:2025-02-13:8-12:up,up,4160,4176,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-13:12-16:up,up,4176,4192,16.86,1.0,4.0,4.0,0.9385137074815286,63.29336443255429
afrr:2025-02-13:16-20:up,up,4192,4208,16.86,1.0,4.0,4.0,0.4546997470231688,30.6649509392425
afrr:2025-02-13:20-24:up,up,4208,4224,16.86,1.0,4.0,4.0,0.7191622786452728,48.5003040718372
afrr:2025-02-14:0-4:up,up,4224,4240,16.86,1.0,4.0,4.0,0.9086500000000001,61.279356
afrr:2025-02-14:4-8:up,up,4240,4256,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-02-14:8-12:up,up,4256,4272,16.86,1.0,4.0,4.0,0.9995509517849643,67.409716188378
afrr:2025-02-14:12-16:up,up,4272,4288,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-14:16-20:up,up,4288,4304,16.86,1.0,4.0,4.0,0.7288571428571428,49.154125714285705
afrr:2025-02-14:20-24:up,up,4304,4320,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-15:0-4:up,up,4320,4336,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-15:4-8:up,up,4336,4352,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-15:8-12:up,up,4352,4368,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-15:12-16:up,up,4368,4384,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-15:16-20:up,up,4384,4400,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-15:20-24:up,up,4400,4416,16.86,1.0,4.0,4.0,0.6735466666666666,45.4239872
afrr:2025-02-16:0-4:up,up,4416,4432,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-16:4-8:up,up,4432,4448,16.86,1.0,4.0,4.0,0.5625000000000002,37.93500000000002
afrr:2025-02-16:8-12:up,up,4448,4464,16.86,1.0,4.0,4.0,0.3967875000000002,26.75934900000001
afrr:2025-02-16:12-16:up,up,4464,4480,16.86,1.0,4.0,4.0,0.5747500000000001,38.761140000000005
afrr:2025-02-16:16-20:up,up,4480,4496,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-16:20-24:up,up,4496,4512,16.86,1.0,4.0,4.0,0.811,54.69384
afrr:2025-02-17:0-4:up,up,4512,4528,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-17:4-8:up,up,4528,4544,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-17:8-12:up,up,4544,4560,16.86,1.0,4.0,4.0,0.6250000000000001,42.150000000000006
afrr:2025-02-17:12-16:up,up,4560,4576,16.86,1.0,4.0,4.0,0.5761066666666665,38.85263359999999
afrr:2025-02-17:16-20:up,up,4576,4592,16.86,1.0,4.0,4.0,0.95275,64.25345999999999
afrr:2025-02-17:20-24:up,up,4592,4608,16.86,1.0,4.0,4.0,0.6032084787444801,40.68037980652774
afrr:2025-02-18:4-8:up,up,4624,4640,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-18:8-12:up,up,4640,4656,16.86,1.0,4.0,4.0,0.8290010228371901,55.9078289801401
afrr:2025-02-18:12-16:up,up,4656,4672,16.86,1.0,4.0,4.0,0.7425801040339794,50.07960221605157
afrr:2025-02-18:16-20:up,up,4672,4688,16.86,1.0,4.0,4.0,0.9557459162331917,64.45550459076645
afrr:2025-02-18:20-24:up,up,4688,4704,16.86,1.0,4.0,4.0,0.6735466666666667,45.423987200000006
afrr:2025-02-19:0-4:up,up,4704,4720,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-19:4-8:up,up,4720,4736,16.86,1.0,4.0,4.0,0.98475,66.41154
afrr:2025-02-19:8-12:up,up,4736,4752,16.86,1.0,4.0,4.0,0.8722219125547463,58.82264578269209
afrr:2025-02-19:12-16:up,up,4752,4768,16.86,1.0,4.0,4.0,0.7676266666666667,51.7687424
afrr:2025-02-19:16-20:up,up,4768,4784,16.86,1.0,4.0,4.0,0.9536815555555557,64.31628410666667
afrr:2025-02-19:20-24:up,up,4784,4800,16.86,1.0,4.0,4.0,0.944279611111111,63.682216973333325
afrr:2025-02-20:0-4:up,up,4800,4816,16.86,1.0,4.0,4.0,0.9880571428571429,66.63457371428571
afrr:2025-02-20:4-8:up,up,4816,4832,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-20:8-12:up,up,4832,4848,16.86,1.0,4.0,4.0,0.9810009728297585,66.15870560763891
afrr:2025-02-20:12-16:up,up,4848,4864,16.86,1.0,4.0,4.0,0.9055,61.066919999999996
afrr:2025-02-20:16-20:up,up,4864,4880,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-20:20-24:up,up,4880,4896,16.86,1.0,4.0,4.0,0.729172104308094,49.17536671453786
afrr:2025-02-21:0-4:up,up,4896,4912,16.86,1.0,4.0,4.0,0.9626790782310707,64.9230770359034
afrr:2025-02-21:4-8:up,up,4912,4928,16.86,1.0,4.0,4.0,0.7732,52.144608
afrr:2025-02-21:8-12:up,up,4928,4944,16.86,1.0,4.0,4.0,0.9288223851785381,62.639781656440604
afrr:2025-02-21:12-16:up,up,4944,4960,16.86,1.0,4.0,4.0,0.9157082441094256,61.75536398273967
afrr:2025-02-21:16-20:up,up,4960,4976,16.86,1.0,4.0,4.0,0.8855364694863217,59.720579502157534
afrr:2025-02-21:20-24:up,up,4976,4992,16.86,1.0,4.0,4.0,0.9350523521147414,63.059930626618154
afrr:2025-02-22:0-4:up,up,4992,5008,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-22:4-8:up,up,5008,5024,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-22:8-12:up,up,5024,5040,16.86,1.0,4.0,4.0,0.95275,64.25345999999999
afrr:2025-02-22:12-16:up,up,5040,5056,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-22:16-20:up,up,5056,5072,16.86,1.0,4.0,4.0,0.86455,58.305252
afrr:2025-02-22:20-24:up,up,5072,5088,16.86,1.0,4.0,4.0,0.945965625,63.79592175
afrr:2025-02-23:0-4:up,up,5088,5104,16.86,1.0,4.0,4.0,0.8567970703125001,57.782394421875004
afrr:2025-02-23:4-8:up,up,5104,5120,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-23:8-12:up,up,5120,5136,16.86,1.0,4.0,4.0,0.3125000000000003,21.075000000000017
afrr:2025-02-23:12-16:up,up,5136,5152,16.86,1.0,4.0,4.0,0.5693866666666667,38.399436800000004
afrr:2025-02-23:16-20:up,up,5152,5168,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-23:20-24:up,up,5168,5184,16.86,1.0,4.0,4.0,0.4267003231568213,28.77666979369603
afrr:2025-02-24:0-4:up,up,5184,5200,16.86,1.0,4.0,4.0,0.6062503231568214,40.88552179369603
afrr:2025-02-24:4-8:up,up,5200,5216,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-24:8-12:up,up,5216,5232,16.86,1.0,4.0,4.0,0.9375028563272597,63.225192630710396
afrr:2025-02-24:12-16:up,up,5232,5248,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-24:16-20:up,up,5248,5264,16.86,1.0,4.0,4.0,0.8582500000000001,57.88038
afrr:2025-02-24:20-24:up,up,5264,5280,16.86,1.0,4.0,4.0,0.8136062499999999,54.86960549999999
afrr:2025-02-25:0-4:up,up,5280,5296,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-25:4-8:up,up,5296,5312,16.86,1.0,4.0,4.0,0.98475,66.41154
afrr:2025-02-25:8-12:up,up,5312,5328,16.86,1.0,4.0,4.0,0.736365625,49.66049775
afrr:2025-02-25:12-16:up,up,5328,5344,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-25:16-20:up,up,5344,5360,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-25:20-24:up,up,5360,5376,16.86,1.0,4.0,4.0,0.6693728298974062,45.14250364828107
afrr:2025-02-26:0-4:up,up,5376,5392,16.86,1.0,4.0,4.0,0.9559000000000001,64.465896
afrr:2025-02-26:4-8:up,up,5392,5408,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-26:8-12:up,up,5408,5424,16.86,1.0,4.0,4.0,0.875,59.01
afrr:2025-02-26:12-16:up,up,5424,5440,16.86,1.0,4.0,4.0,0.7228,48.745632
afrr:2025-02-26:16-20:up,up,5440,5456,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-26:20-24:up,up,5456,5472,16.86,1.0,4.0,4.0,0.8582500000000001,57.88038
afrr:2025-02-27:0-4:up,up,5472,5488,16.86,1.0,4.0,4.0,0.6149749999999997,41.47391399999998
afrr:2025-02-27:4-8:up,up,5488,5504,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-27:8-12:up,up,5504,5520,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-27:12-16:up,up,5520,5536,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-27:16-20:up,up,5536,5552,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-27:20-24:up,up,5552,5568,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-28:0-4:up,up,5568,5584,16.86,1.0,4.0,4.0,0.9375,63.224999999999994
afrr:2025-02-28:4-8:up,up,5584,5600,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-28:8-12:up,up,5600,5616,16.86,1.0,4.0,4.0,0.9479500000000002,63.92974800000001
afrr:2025-02-28:12-16:up,up,5616,5632,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-28:16-20:up,up,5632,5648,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-02-28:20-24:up,up,5648,5664,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-01:0-4:up,up,5664,5680,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-01:4-8:up,up,5680,5696,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-01:16-20:up,up,5728,5744,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-01:20-24:up,up,5744,5760,16.86,1.0,4.0,4.0,0.71965,48.533196
afrr:2025-03-02:0-4:up,up,5760,5776,16.86,1.0,4.0,4.0,0.7751093749999998,52.273376249999984
afrr:2025-03-02:8-12:up,up,5792,5808,16.86,1.0,4.0,4.0,0.09688867187499967,6.534172031249978
afrr:2025-03-02:12-16:up,up,5808,5824,16.86,1.0,4.0,4.0,0.3889000000000002,26.227416000000012
afrr:2025-03-02:16-20:up,up,5824,5840,16.86,1.0,4.0,4.0,0.9756937499999999,65.80078649999999
afrr:2025-03-02:20-24:up,up,5840,5856,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-03:0-4:up,up,5856,5872,16.86,1.0,4.0,4.0,0.8684266666666667,58.566694399999996
afrr:2025-03-03:4-8:up,up,5872,5888,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-03:8-12:up,up,5888,5904,16.86,1.0,4.0,4.0,0.06376115065473895,4.300052000155595
afrr:2025-03-03:16-20:up,up,5920,5936,16.86,1.0,4.0,4.0,0.9086500000000001,61.279356
afrr:2025-03-03:20-24:up,up,5936,5952,16.86,1.0,4.0,4.0,0.9555375,64.441449
afrr:2025-03-04:0-4:up,up,5952,5968,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-04:4-8:up,up,5968,5984,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-04:8-12:up,up,5984,6000,16.86,1.0,4.0,4.0,0.7081777777777778,47.759509333333334
afrr:2025-03-04:16-20:up,up,6016,6032,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-04:20-24:up,up,6032,6048,16.86,1.0,4.0,4.0,0.6590081275898719,44.44350812466096
afrr:2025-03-05:0-4:up,up,6048,6064,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-05:4-8:up,up,6064,6080,16.86,1.0,4.0,4.0,0.9692266666666667,65.3646464
afrr:2025-03-05:8-12:up,up,6080,6096,16.86,1.0,4.0,4.0,0.7996261008244476,53.92678423960075
afrr:2025-03-05:12-16:up,up,6096,6112,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-05:16-20:up,up,6112,6128,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-05:20-24:up,up,6128,6144,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-06:8-12:up,up,6176,6192,16.86,1.0,4.0,4.0,0.2268,15.295392
afrr:2025-03-06:16-20:up,up,6208,6224,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-06:20-24:up,up,6224,6240,16.86,1.0,4.0,4.0,0.30463519294687147,20.544597412337012
afrr:2025-03-07:0-4:up,up,6240,6256,16.86,1.0,4.0,4.0,0.17737789691425632,11.962365367897446
afrr:2025-03-07:12-16:up,up,6288,6304,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-07:16-20:up,up,6304,6320,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-08:0-4:up,up,6336,6352,16.86,1.0,4.0,4.0,0.7743488579866522,52.22208698261982
afrr:2025-03-08:4-8:up,up,6352,6368,16.86,1.0,4.0,4.0,0.7248052507383207,48.88086610979234
afrr:2025-03-08:12-16:up,up,6384,6400,16.86,1.0,4.0,4.0,0.41235164085572495,27.80899465931009
afrr:2025-03-08:16-20:up,up,6400,6416,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-08:20-24:up,up,6416,6432,16.86,1.0,4.0,4.0,0.7794237560360395,52.564338107070505
afrr:2025-03-09:0-4:up,up,6432,6448,16.86,1.0,4.0,4.0,0.9621237560360394,64.8856261070705
afrr:2025-03-09:12-16:up,up,6480,6496,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-09:16-20:up,up,6496,6512,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-10:4-8:up,up,6544,6560,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-10:16-20:up,up,6592,6608,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-10:20-24:up,up,6608,6624,16.86,1.0,4.0,4.0,0.9201349280844231,62.05389955001349
afrr:2025-03-11:0-4:up,up,6624,6640,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-11:4-8:up,up,6640,6656,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-11:16-20:up,up,6688,6704,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-12:16-20:up,up,6784,6800,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-15:0-4:up,up,7008,7024,16.86,1.0,4.0,4.0,0.272210864507192,18.35790070236503
afrr:2025-03-15:16-20:up,up,7072,7088,16.86,1.0,4.0,4.0,0.994808148380394,67.08986152677377
afrr:2025-03-18:0-4:up,up,7296,7312,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-18:4-8:up,up,7312,7328,16.86,1.0,4.0,4.0,0.7500000000000001,50.580000000000005
afrr:2025-03-18:16-20:up,up,7360,7376,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-18:20-24:up,up,7376,7392,16.86,1.0,4.0,4.0,0.614952043695046,41.4723658267939
afrr:2025-03-19:0-4:up,up,7392,7408,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-19:4-8:up,up,7408,7424,16.86,1.0,4.0,4.0,0.875,59.01
afrr:2025-03-20:0-4:up,up,7488,7504,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-21:16-20:up,up,7648,7664,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-22:12-16:up,up,7728,7744,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-22:16-20:up,up,7744,7760,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-22:20-24:up,up,7760,7776,16.86,1.0,4.0,4.0,0.4328557821639425,29.19179394913628
afrr:2025-03-23:12-16:up,up,7824,7840,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-23:16-20:up,up,7840,7856,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-23:20-24:up,up,7856,7872,16.86,1.0,4.0,4.0,0.5645281234744215,38.07177664711499
afrr:2025-03-24:16-20:up,up,7936,7952,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-03-25:16-20:up,up,8032,8048,16.86,1.0,4.0,4.0,0.9976971733145276,67.28469736833173
afrr:2025-04-01:12-16:up,up,8684,8700,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-02:0-4:up,up,8732,8748,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-02:4-8:up,up,8748,8764,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-02:8-12:up,up,8764,8780,16.86,1.0,4.0,4.0,0.8134168499750167,54.856832362315124
afrr:2025-04-02:12-16:up,up,8780,8796,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-02:16-20:up,up,8796,8812,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-02:20-24:up,up,8812,8828,16.86,1.0,4.0,4.0,0.7551740251723004,50.92893625761994
afrr:2025-04-03:0-4:up,up,8828,8844,16.86,1.0,4.0,4.0,0.9528016234267311,64.25694148389874
afrr:2025-04-03:4-8:up,up,8844,8860,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-03:8-12:up,up,8860,8876,16.86,1.0,4.0,4.0,0.687814852006933,46.386233619347564
afrr:2025-04-03:12-16:up,up,8876,8892,16.86,1.0,4.0,4.0,0.6242574260034668,42.0999208096738
afrr:2025-04-03:16-20:up,up,8892,8908,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-03:20-24:up,up,8908,8924,16.86,1.0,4.0,4.0,0.8178539950188954,55.15607342407431
afrr:2025-04-04:0-4:up,up,8924,8940,16.86,1.0,4.0,4.0,0.8797087468868096,59.327557890046435
afrr:2025-04-04:4-8:up,up,8940,8956,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-04:8-12:up,up,8956,8972,16.86,1.0,4.0,4.0,0.9187049164075787,61.957459562527106
afrr:2025-04-04:12-16:up,up,8972,8988,16.86,1.0,4.0,4.0,0.43764130909842824,29.514529885597998
afrr:2025-04-05:0-4:up,up,9020,9036,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-05:4-8:up,up,9036,9052,16.86,1.0,4.0,4.0,0.7500000000000001,50.580000000000005
afrr:2025-04-05:8-12:up,up,9052,9068,16.86,1.0,4.0,4.0,0.7500000000000001,50.580000000000005
afrr:2025-04-05:12-16:up,up,9068,9084,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-06:0-4:up,up,9116,9132,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-06:4-8:up,up,9132,9148,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-06:8-12:up,up,9148,9164,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-06:12-16:up,up,9164,9180,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-07:0-4:up,up,9212,9228,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-07:4-8:up,up,9228,9244,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-07:12-16:up,up,9260,9276,16.86,1.0,4.0,4.0,0.5892918363944172,39.741841446439494
afrr:2025-04-08:0-4:up,up,9308,9324,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-08:4-8:up,up,9324,9340,16.86,1.0,4.0,4.0,0.1875000000000003,12.645000000000021
afrr:2025-04-09:0-4:up,up,9404,9420,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-09:4-8:up,up,9420,9436,16.86,1.0,4.0,4.0,0.2500000000000003,16.860000000000017
afrr:2025-04-15:16-20:up,up,10044,10060,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-15:20-24:up,up,10060,10076,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-16:16-20:up,up,10140,10156,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-17:16-20:up,up,10236,10252,16.86,1.0,4.0,4.0,0.9838050387075336,66.34781181043606
afrr:2025-04-23:20-24:up,up,10828,10844,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-24:8-12:up,up,10876,10892,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-24:20-24:up,up,10924,10940,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-25:8-12:up,up,10972,10988,16.86,1.0,4.0,4.0,0.9575370724844803,64.57630016835334
afrr:2025-04-27:16-20:up,up,11196,11212,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-30:0-4:up,up,11420,11436,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-30:4-8:up,up,11436,11452,16.86,1.0,4.0,4.0,0.9511000000000002,64.14218400000001
afrr:2025-04-30:16-20:up,up,11484,11500,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-04-30:20-24:up,up,11500,11516,16.86,1.0,4.0,4.0,0.9132175857538852,61.587393983242016
afrr:2025-05-02:0-4:up,up,11612,11628,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-02:4-8:up,up,11628,11644,16.86,1.0,4.0,4.0,0.8125000000000001,54.79500000000001
afrr:2025-05-02:16-20:up,up,11676,11692,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-02:20-24:up,up,11692,11708,16.86,1.0,4.0,4.0,0.9389223936132064,63.32092622527464
afrr:2025-05-03:4-8:up,up,11724,11740,16.86,1.0,4.0,4.0,0.33751324800412724,22.76189344539834
afrr:2025-05-03:16-20:up,up,11772,11788,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-03:20-24:up,up,11788,11804,16.86,1.0,4.0,4.0,0.8800884481406486,59.35316494260534
afrr:2025-05-04:4-8:up,up,11820,11836,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-04:8-12:up,up,11836,11852,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-04:12-16:up,up,11852,11868,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-04:16-20:up,up,11868,11884,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-04:20-24:up,up,11884,11900,16.86,1.0,4.0,4.0,0.880016773348698,59.34833119463619
afrr:2025-05-05:4-8:up,up,11916,11932,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-05:8-12:up,up,11932,11948,16.86,1.0,4.0,4.0,0.8385698138875708,56.55314824857777
afrr:2025-05-05:12-16:up,up,11948,11964,16.86,1.0,4.0,4.0,0.9347752597182827,63.04124351540098
afrr:2025-05-05:16-20:up,up,11964,11980,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-05:20-24:up,up,11980,11996,16.86,1.0,4.0,4.0,0.7592839842267196,51.20611189624997
afrr:2025-05-06:12-16:up,up,12044,12060,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-06:16-20:up,up,12060,12076,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-06:20-24:up,up,12076,12092,16.86,1.0,4.0,4.0,0.95275,64.25345999999999
afrr:2025-05-07:4-8:up,up,12108,12124,16.86,1.0,4.0,4.0,0.7228923076923077,48.75185723076923
afrr:2025-05-07:16-20:up,up,12156,12172,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-07:20-24:up,up,12172,12188,16.86,1.0,4.0,4.0,0.8174386567735766,55.12806301281
afrr:2025-05-08:4-8:up,up,12204,12220,16.86,1.0,4.0,4.0,0.8220592444351371,55.43967544470564
afrr:2025-05-08:16-20:up,up,12252,12268,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-08:20-24:up,up,12268,12284,16.86,1.0,4.0,4.0,0.9394859488226052,63.35893238859649
afrr:2025-05-09:12-16:up,up,12332,12348,16.86,1.0,4.0,4.0,0.3946357436028254,26.614234548574544
afrr:2025-05-09:16-20:up,up,12348,12364,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-09:20-24:up,up,12364,12380,16.86,1.0,4.0,4.0,0.9713554011093878,65.5082082508171
afrr:2025-05-10:20-24:up,up,12460,12476,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-11:0-4:up,up,12476,12492,16.86,1.0,4.0,4.0,0.4361500000000001,29.413956000000006
afrr:2025-05-11:4-8:up,up,12492,12508,16.86,1.0,4.0,4.0,0.972740625,65.60162775
afrr:2025-05-11:8-12:up,up,12508,12524,16.86,1.0,4.0,4.0,0.36592627086130874,24.67806770688666
afrr:2025-05-11:12-16:up,up,12524,12540,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-11:16-20:up,up,12540,12556,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-11:20-24:up,up,12556,12572,16.86,1.0,4.0,4.0,0.5563262070271999,37.51863940191436
afrr:2025-05-12:16-20:up,up,12636,12652,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-12:20-24:up,up,12652,12668,16.86,1.0,4.0,4.0,0.98475,66.41154
afrr:2025-05-13:0-4:up,up,12668,12684,16.86,1.0,4.0,4.0,0.8582500000000001,57.88038
afrr:2025-05-13:4-8:up,up,12684,12700,16.86,1.0,4.0,4.0,0.40995312499999964,27.647238749999975
afrr:2025-05-13:8-12:up,up,12700,12716,16.86,1.0,4.0,4.0,0.3956648437499998,26.683637062499983
afrr:2025-05-13:12-16:up,up,12716,12732,16.86,1.0,4.0,4.0,0.7435776855468746,50.14687911328122
afrr:2025-05-13:16-20:up,up,12732,12748,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-13:20-24:up,up,12748,12764,16.86,1.0,4.0,4.0,0.8230721803553606,55.507987843165516
afrr:2025-05-14:12-16:up,up,12812,12828,16.86,1.0,4.0,4.0,0.82210206763326,55.442563441187055
afrr:2025-05-14:16-20:up,up,12828,12844,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-14:20-24:up,up,12844,12860,16.86,1.0,4.0,4.0,0.939468738442755,63.3577717205794
afrr:2025-05-15:0-4:up,up,12860,12876,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-15:4-8:up,up,12876,12892,16.86,1.0,4.0,4.0,0.8108500000000002,54.68372400000001
afrr:2025-05-15:8-12:up,up,12892,12908,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-15:12-16:up,up,12908,12924,16.86,1.0,4.0,4.0,0.8820033133147631,59.48230344994762
afrr:2025-05-15:16-20:up,up,12924,12940,16.86,1.0,4.0,4.0,1.0,67.44
afrr:2025-05-15:20-24:up,up,12940,12956,16.86,1.0,4.0,4.0,0.8803651251276957,59.3718240386118
afrr:2025-05-16:4-8:up,up,12972,12988,16.86,1.0,4.0,4.0,0.6493510235252908,43.79223302654561
