period,interval_count,duration_hours,energy_gross_eur,grid_charging_cost_eur,market_energy_net_eur,capacity_revenue_eur,pv_revenue_eur,total_site_revenue_eur,pumped_mwh,turbined_mwh,full_cycles,pv_available_mwh,pv_self_consumed_mwh,pv_exported_mwh,pv_curtailed_mwh,simultaneous_interval_count,simultaneous_overlap_mwh,simultaneous_interval_energy_net_eur
2025,35040,8760.0,74322.97770725358,14495.255897334515,59827.72180991898,35538.9338832366,20604.585013937784,115971.24070709336,836.3112646819354,247.7859273686404,55.75183365794408,454.8835433743713,7.298720811780603,341.48347762468075,106.10134493791226,613,51.77628068986397,41901.090335225716
