identifier,direction,start_index,end_index,price_eur_mw_h,cap_max_mw,block_hours,coverage_hours,committed_mw,capacity_revenue_eur
mfrr:2025-11-18:12-16:up,up,30864,30880,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-18:16-20:up,up,30880,30896,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-18:20-24:up,up,30896,30912,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-19:4-8:up,up,30928,30944,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-19:8-12:up,up,30944,30960,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-19:16-20:up,up,30976,30992,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-19:20-24:up,up,30992,31008,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-20:4-8:up,up,31024,31040,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-20:8-12:up,up,31040,31056,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-20:12-16:up,up,31056,31072,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-20:16-20:up,up,31072,31088,8.684999999999999,1.0,4.0,4.0,0.8142529163718462,28.28714631475793
mfrr:2025-11-20:20-24:up,up,31088,31104,8.684999999999999,1.0,4.0,4.0,0.8142529163718462,28.28714631475793
mfrr:2025-11-21:4-8:up,up,31120,31136,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-21:8-12:up,up,31136,31152,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-21:12-16:up,up,31152,31168,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-21:16-20:up,up,31168,31184,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-21:20-24:up,up,31184,31200,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-22:4-8:up,up,31216,31232,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-22:8-12:up,up,31232,31248,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-22:12-16:up,up,31248,31264,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-22:16-20:up,up,31264,31280,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-22:20-24:up,up,31280,31296,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-23:0-4:up,up,31296,31312,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-23:8-12:up,up,31328,31344,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-23:12-16:up,up,31344,31360,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-23:16-20:up,up,31360,31376,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-23:20-24:up,up,31376,31392,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-24:0-4:up,up,31392,31408,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-24:4-8:up,up,31408,31424,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-24:8-12:up,up,31424,31440,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-24:12-16:up,up,31440,31456,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-24:16-20:up,up,31456,31472,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-24:20-24:up,up,31472,31488,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-25:4-8:up,up,31504,31520,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-25:8-12:up,up,31520,31536,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-25:12-16:up,up,31536,31552,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-25:16-20:up,up,31552,31568,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-25:20-24:up,up,31568,31584,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-26:4-8:up,up,31600,31616,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-26:8-12:up,up,31616,31632,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-26:12-16:up,up,31632,31648,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-26:16-20:up,up,31648,31664,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-26:20-24:up,up,31664,31680,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-27:4-8:up,up,31696,31712,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-27:8-12:up,up,31712,31728,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-27:12-16:up,up,31728,31744,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-27:16-20:up,up,31744,31760,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-27:20-24:up,up,31760,31776,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-28:4-8:up,up,31792,31808,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-28:8-12:up,up,31808,31824,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-28:12-16:up,up,31824,31840,8.684999999999999,1.0,4.0,4.0,0.9375000247015965,32.56875085813346
mfrr:2025-11-28:16-20:up,up,31840,31856,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-28:20-24:up,up,31856,31872,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-29:8-12:up,up,31904,31920,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-29:12-16:up,up,31920,31936,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-29:16-20:up,up,31936,31952,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-29:20-24:up,up,31952,31968,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-30:8-12:up,up,32000,32016,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-11-30:16-20:up,up,32032,32048,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-01:8-12:up,up,32096,32112,8.684999999999999,1.0,4.0,4.0,0.9692266666666667,33.67093439999999
mfrr:2025-12-01:16-20:up,up,32128,32144,8.684999999999999,1.0,4.0,4.0,0.9086500000000001,31.566501
mfrr:2025-12-01:20-24:up,up,32144,32160,8.684999999999999,1.0,4.0,4.0,0.9086500000000001,31.566501
mfrr:2025-12-02:8-12:up,up,32192,32208,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-02:16-20:up,up,32224,32240,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-03:0-4:up,up,32256,32272,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-12-03:4-8:up,up,32272,32288,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-03:8-12:up,up,32288,32304,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-03:12-16:up,up,32304,32320,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-03:16-20:up,up,32320,32336,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-03:20-24:up,up,32336,32352,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-04:0-4:up,up,32352,32368,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-04:4-8:up,up,32368,32384,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-04:8-12:up,up,32384,32400,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-04:12-16:up,up,32400,32416,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-04:16-20:up,up,32416,32432,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-04:20-24:up,up,32432,32448,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-05:0-4:up,up,32448,32464,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-12-05:4-8:up,up,32464,32480,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-05:8-12:up,up,32480,32496,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-05:12-16:up,up,32496,32512,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-05:16-20:up,up,32512,32528,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-05:20-24:up,up,32528,32544,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-06:8-12:up,up,32576,32592,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-06:16-20:up,up,32608,32624,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-07:8-12:up,up,32672,32688,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-07:12-16:up,up,32688,32704,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-07:16-20:up,up,32704,32720,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-07:20-24:up,up,32720,32736,8.684999999999999,1.0,4.0,4.0,0.5682636245759738,19.741478317769328
mfrr:2025-12-09:4-8:up,up,32848,32864,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-09:8-12:up,up,32864,32880,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-09:16-20:up,up,32896,32912,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-09:20-24:up,up,32912,32928,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-10:8-12:up,up,32960,32976,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-10:12-16:up,up,32976,32992,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-10:16-20:up,up,32992,33008,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-10:20-24:up,up,33008,33024,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-11:4-8:up,up,33040,33056,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-11:8-12:up,up,33056,33072,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-11:12-16:up,up,33072,33088,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-11:16-20:up,up,33088,33104,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-11:20-24:up,up,33104,33120,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-12:4-8:up,up,33136,33152,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-12:8-12:up,up,33152,33168,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-12:12-16:up,up,33168,33184,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-12:16-20:up,up,33184,33200,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-12:20-24:up,up,33200,33216,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-13:8-12:up,up,33248,33264,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-13:16-20:up,up,33280,33296,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-13:20-24:up,up,33296,33312,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-14:8-12:up,up,33344,33360,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-14:16-20:up,up,33376,33392,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-14:20-24:up,up,33392,33408,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-15:16-20:up,up,33472,33488,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-16:12-16:up,up,33552,33568,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-16:16-20:up,up,33568,33584,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-16:20-24:up,up,33584,33600,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-17:8-12:up,up,33632,33648,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-17:16-20:up,up,33664,33680,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-18:12-16:up,up,33744,33760,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-18:16-20:up,up,33760,33776,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-18:20-24:up,up,33776,33792,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-19:12-16:up,up,33840,33856,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-19:16-20:up,up,33856,33872,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-20:16-20:up,up,33952,33968,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-20:20-24:up,up,33968,33984,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-21:20-24:up,up,34064,34080,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-22:8-12:up,up,34112,34128,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-22:12-16:up,up,34128,34144,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-26:0-4:up,up,34464,34480,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-26:4-8:up,up,34480,34496,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-26:8-12:up,up,34496,34512,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-26:12-16:up,up,34512,34528,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-26:16-20:up,up,34528,34544,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-26:20-24:up,up,34544,34560,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-27:0-4:up,up,34560,34576,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-27:4-8:up,up,34576,34592,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-27:8-12:up,up,34592,34608,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-27:12-16:up,up,34608,34624,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-27:16-20:up,up,34624,34640,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-27:20-24:up,up,34640,34656,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-28:4-8:up,up,34672,34688,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-28:8-12:up,up,34688,34704,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-28:12-16:up,up,34704,34720,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-28:16-20:up,up,34720,34736,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-28:20-24:up,up,34736,34752,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-29:4-8:up,up,34768,34784,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-29:8-12:up,up,34784,34800,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-29:12-16:up,up,34800,34816,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-29:16-20:up,up,34816,34832,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-29:20-24:up,up,34832,34848,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-30:8-12:up,up,34880,34896,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-30:12-16:up,up,34896,34912,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-30:16-20:up,up,34912,34928,8.684999999999999,1.0,4.0,4.0,1.0,34.739999999999995
mfrr:2025-12-30:20-24:up,up,34928,34944,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
mfrr:2025-12-31:16-20:up,up,35008,35024,8.684999999999999,1.0,4.0,4.0,0.9375,32.568749999999994
